title,year,recommend,polaridad
YOU DON'T KNOW JACK HEADRUSH,1998.0,False,0.0399999999999999
Yargis - Space Melee,2015.0,False,-0.0333333333333333
Year Walk,2014.0,True,0.036800595238095236
Yet Another Zombie Defense,2014.0,False,-0.20437500000000003
Yet Another Zombie Defense,2014.0,True,0.18254451298911523
You Are Not The Hero,2015.0,True,0.25
You Have 10 Seconds,2016.0,True,0.0
You Have 10 Seconds 2,2016.0,True,-0.375
You Have to Win the Game,2012.0,False,-0.1549999999999999
You Have to Win the Game,2012.0,True,0.15704733957434786
You Must Build A Boat,2015.0,False,-0.092063492063492
You Must Build A Boat,2015.0,True,-0.28368055555555555
Youtubers Life,2016.0,True,0.3205
Ys Origin,2012.0,True,0.3962278244631186
Z,2014.0,True,0.265
Z Steel Soldiers,2014.0,True,-0.0208333333333333
ZOMBI,2015.0,False,-0.5333333333333333
ZOMBI,2015.0,True,0.0
Zeno Clash,2009.0,True,0.39125
Zeno Clash 2,2013.0,True,0.0210526315789473
Zenzizenzic,2015.0,True,0.628125
Zero G Arena,2016.0,True,0.0571428571428571
Zero Gear,2010.0,True,0.08333333333333327
Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,2015.0,True,-0.0228571428571428
Zigfrak,2012.0,False,-0.3333333333333333
Ziggurat,2014.0,False,0.0
Ziggurat,2014.0,True,0.17610346516092446
Zombie Army Trilogy,2015.0,False,0.15648148148148147
Zombie Army Trilogy,2015.0,True,0.12742195721988955
Zombie Driver HD,2012.0,True,0.08333333333333333
Zombie Exodus,2011.0,True,-0.275
Zombie Kill of the Week - Reborn,2015.0,True,0.1444047619047619
Zombie Party,2016.0,True,0.0778209728867623
Zombie Shooter,2007.0,False,-0.00625
Zombie Zoeds,2015.0,False,0.0265306122448979
Zoombinis,2015.0,True,0.4654220779220779
[the Sequence],2016.0,True,0.13
bit Dungeon II,2014.0,False,-0.4037037037037037
bit Dungeon II,2014.0,True,0.1124999999999999
eXceed 3rd - Jade Penetrate Black Package,2012.0,True,0.3910714285714285
eden*,2015.0,True,0.3583333333333334
fault - milestone two side:above,2015.0,True,0.22449148745519704
how do you Do It?,2014.0,True,0.019359848484848476
iBomber Defense,2011.0,True,0.1999999999999999
iBomber Defense Pacific,2012.0,True,0.55
klocki,2016.0,True,0.3863888888888889
liteCam Game: 100 FPS Game Capture,2014.0,True,0.5375000000000001
oO,2015.0,True,0.15388888888888888
planetarian ~the reverie of a little planet~,2004.0,True,0.21236507936507937
resident evil 4 / biohazard 4,2014.0,False,-0.05
resident evil 4 / biohazard 4,2014.0,True,0.08167235121780571
sZone-Online,2015.0,False,-0.06666666666666667
sZone-Online,2015.0,True,0.22805059523809518
the static speaks my name,2015.0,False,0.041538461538461524
the static speaks my name,2015.0,True,-0.0517691798941799
theHunter: Primal,2015.0,False,-0.1151515151515152
theHunter: Primal,2015.0,True,0.059910134235480986
